Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,State,Postal Code,Region
US-2017-126053,08-12-17,First Class,CS-11950,Carlos Soltero,New York,10024,East
US-2017-128447,17-11-17,Standard Class,MC-17845,Michael Chen,Washington,99301,West
US-2017-128447,17-11-17,Standard Class,MC-17845,Michael Chen,Washington,99301,West
CA-2017-115119,30-10-17,Standard Class,SC-20440,Shaun Chance,Pennsylvania,17602,East
CA-2017-115119,30-10-17,Standard Class,SC-20440,Shaun Chance,Pennsylvania,17602,East
CA-2017-165155,23-09-17,First Class,BM-11575,Brendan Murry,California,90045,West
CA-2017-168389,17-12-17,Standard Class,DV-13045,Darrin Van Huff,Florida,32216,South
CA-2017-168389,17-12-17,Standard Class,DV-13045,Darrin Van Huff,Florida,32216,South
CA-2017-168389,17-12-17,Standard Class,DV-13045,Darrin Van Huff,Florida,32216,South
CA-2017-168389,17-12-17,Standard Class,DV-13045,Darrin Van Huff,Florida,32216,South
CA-2017-142125,27-10-17,Standard Class,JB-15400,Jennifer Braxton,Wisconsin,53209,Central
CA-2017-142125,27-10-17,Standard Class,JB-15400,Jennifer Braxton,Wisconsin,53209,Central
CA-2017-141138,16-11-17,Standard Class,GH-14425,Gary Hwang,California,95351,West
CA-2017-152135,18-03-17,Second Class,MG-17650,Matthew Grinstein,Ohio,44107,East
CA-2017-154102,13-02-17,Standard Class,SN-20560,Skye Norling,California,94109,West
CA-2017-161851,17-04-17,First Class,BP-11095,Bart Pistole,Florida,33180,South
US-2017-123862,09-01-17,Second Class,JF-15190,Jamie Frazer,California,90805,West
US-2017-123862,09-01-17,Second Class,JF-15190,Jamie Frazer,California,90805,West
US-2017-123862,09-01-17,Second Class,JF-15190,Jamie Frazer,California,90805,West
US-2017-123862,09-01-17,Second Class,JF-15190,Jamie Frazer,California,90805,West
CA-2017-100580,20-08-17,Standard Class,MK-17905,Michael Kennedy,California,92037,West
US-2017-145597,05-11-17,First Class,GG-14650,Greg Guthrie,Illinois,61701,Central
CA-2017-108035,03-12-17,Standard Class,TT-21070,Ted Trevino,Tennessee,37421,South
CA-2017-108035,03-12-17,Standard Class,TT-21070,Ted Trevino,Tennessee,37421,South
CA-2017-160031,07-12-17,Second Class,LT-16765,Larry Tron,Ohio,45014,East
CA-2017-147844,06-05-17,Standard Class,DD-13570,Dorothy Dickinson,California,90049,West
CA-2017-147844,06-05-17,Standard Class,DD-13570,Dorothy Dickinson,California,90049,West
CA-2017-147844,06-05-17,Standard Class,DD-13570,Dorothy Dickinson,California,90049,West
CA-2017-168172,10-08-17,Standard Class,SH-20395,Shahid Hopkins,New York,10011,East
CA-2017-152079,21-01-17,First Class,ML-17410,Maris LaWare,Illinois,60653,Central
CA-2017-121125,03-06-17,Standard Class,MG-17890,Michael Granlund,Oregon,97224,West
CA-2017-121125,03-06-17,Standard Class,MG-17890,Michael Granlund,Oregon,97224,West
CA-2017-121125,03-06-17,Standard Class,MG-17890,Michael Granlund,Oregon,97224,West
CA-2017-135069,14-04-17,Standard Class,BS-11755,Bruce Stewart,Pennsylvania,19143,East
CA-2017-135069,14-04-17,Standard Class,BS-11755,Bruce Stewart,Pennsylvania,19143,East
US-2017-163657,06-09-17,Standard Class,JL-15235,Janet Lee,California,90049,West
US-2017-163657,06-09-17,Standard Class,JL-15235,Janet Lee,California,90049,West
CA-2017-127474,07-02-17,Second Class,RD-19810,Ross DeVincentis,Illinois,60610,Central
CA-2017-127474,07-02-17,Second Class,RD-19810,Ross DeVincentis,Illinois,60610,Central
CA-2017-127474,07-02-17,Second Class,RD-19810,Ross DeVincentis,Illinois,60610,Central
CA-2017-127474,07-02-17,Second Class,RD-19810,Ross DeVincentis,Illinois,60610,Central
CA-2017-115448,14-11-17,First Class,MH-18025,Michelle Huthwaite,Tennessee,37918,South
CA-2017-105669,22-09-17,Second Class,SJ-20125,Sanjit Jacobs,Texas,77036,Central
CA-2017-105669,22-09-17,Second Class,SJ-20125,Sanjit Jacobs,Texas,77036,Central
CA-2017-105669,22-09-17,Second Class,SJ-20125,Sanjit Jacobs,Texas,77036,Central
CA-2017-105669,22-09-17,Second Class,SJ-20125,Sanjit Jacobs,Texas,77036,Central
CA-2017-134796,01-07-17,Standard Class,FM-14380,Fred McMath,Illinois,60440,Central
CA-2017-148985,15-11-17,Second Class,TB-21190,Thomas Brumley,California,90045,West
CA-2017-157196,09-11-17,Standard Class,AA-10645,Anna Andreadi,California,92105,West
US-2017-118598,16-11-17,Same Day,CM-12190,Charlotte Melton,New York,13501,East
US-2017-160836,16-09-17,Standard Class,CC-12475,Cindy Chapman,Texas,77070,Central
US-2017-160836,16-09-17,Standard Class,CC-12475,Cindy Chapman,Texas,77070,Central
US-2017-160836,16-09-17,Standard Class,CC-12475,Cindy Chapman,Texas,77070,Central
CA-2017-121048,18-07-17,Standard Class,TC-21295,Toby Carlisle,California,92683,West
CA-2017-121048,18-07-17,Standard Class,TC-21295,Toby Carlisle,California,92683,West
CA-2017-121048,18-07-17,Standard Class,TC-21295,Toby Carlisle,California,92683,West
CA-2017-121048,18-07-17,Standard Class,TC-21295,Toby Carlisle,California,92683,West
CA-2017-121048,18-07-17,Standard Class,TC-21295,Toby Carlisle,California,92683,West
CA-2017-121048,18-07-17,Standard Class,TC-21295,Toby Carlisle,California,92683,West
CA-2017-121048,18-07-17,Standard Class,TC-21295,Toby Carlisle,California,92683,West
US-2017-120147,30-03-17,Same Day,TB-21400,Tom Boeckenhauer,California,90036,West
US-2017-120147,30-03-17,Same Day,TB-21400,Tom Boeckenhauer,California,90036,West
US-2017-106579,13-06-17,Standard Class,BW-11200,Ben Wallace,Illinois,60076,Central
US-2017-161935,18-07-17,Standard Class,JL-15835,John Lee,Ohio,43229,East
US-2017-161935,18-07-17,Standard Class,JL-15835,John Lee,Ohio,43229,East
US-2017-161935,18-07-17,Standard Class,JL-15835,John Lee,Ohio,43229,East
US-2017-161935,18-07-17,Standard Class,JL-15835,John Lee,Ohio,43229,East
US-2017-161935,18-07-17,Standard Class,JL-15835,John Lee,Ohio,43229,East
US-2017-161935,18-07-17,Standard Class,JL-15835,John Lee,Ohio,43229,East
US-2017-167920,12-12-17,Second Class,JL-15835,John Lee,Kentucky,40475,South
US-2017-167920,12-12-17,Second Class,JL-15835,John Lee,Kentucky,40475,South
US-2017-167920,12-12-17,Second Class,JL-15835,John Lee,Kentucky,40475,South
US-2017-167920,12-12-17,Second Class,JL-15835,John Lee,Kentucky,40475,South
US-2017-167920,12-12-17,Second Class,JL-15835,John Lee,Kentucky,40475,South
US-2017-167920,12-12-17,Second Class,JL-15835,John Lee,Kentucky,40475,South
US-2017-167920,12-12-17,Second Class,JL-15835,John Lee,Kentucky,40475,South
US-2017-106145,26-09-17,Same Day,RA-19885,Ruben Ausman,California,94109,West
US-2017-106145,26-09-17,Same Day,RA-19885,Ruben Ausman,California,94109,West
US-2017-106145,26-09-17,Same Day,RA-19885,Ruben Ausman,California,94109,West
US-2017-106145,26-09-17,Same Day,RA-19885,Ruben Ausman,California,94109,West
US-2017-106145,26-09-17,Same Day,RA-19885,Ruben Ausman,California,94109,West
US-2017-134642,01-03-17,Standard Class,SW-20245,Scot Wooten,North Carolina,27834,South
US-2017-134642,01-03-17,Standard Class,SW-20245,Scot Wooten,North Carolina,27834,South
US-2017-160143,07-04-17,Standard Class,HG-14965,Henry Goldwyn,California,90004,West
CA-2017-103415,08-12-17,Standard Class,MV-17485,Mark Van Huff,Texas,77041,Central
US-2017-112347,06-12-17,Standard Class,BS-11380,Bill Stewart,Colorado,80219,West
US-2017-112347,06-12-17,Standard Class,BS-11380,Bill Stewart,Colorado,80219,West
US-2017-112347,06-12-17,Standard Class,BS-11380,Bill Stewart,Colorado,80219,West
US-2017-112347,06-12-17,Standard Class,BS-11380,Bill Stewart,Colorado,80219,West
US-2017-112347,06-12-17,Standard Class,BS-11380,Bill Stewart,Colorado,80219,West
US-2017-112347,06-12-17,Standard Class,BS-11380,Bill Stewart,Colorado,80219,West
US-2017-112347,06-12-17,Standard Class,BS-11380,Bill Stewart,Colorado,80219,West
CA-2017-159506,02-12-17,Standard Class,JR-16210,Justin Ritter,Indiana,47201,Central
CA-2017-159506,02-12-17,Standard Class,JR-16210,Justin Ritter,Indiana,47201,Central
CA-2017-157672,07-10-17,First Class,RB-19795,Ross Baird,Colorado,80219,West
CA-2017-140802,23-04-17,First Class,KN-16390,Katherine Nockton,Texas,77070,Central
CA-2017-140802,23-04-17,First Class,KN-16390,Katherine Nockton,Texas,77070,Central
CA-2017-122945,22-11-17,Standard Class,MB-18085,Mick Brown,California,95661,West
CA-2017-119655,24-04-17,Standard Class,CV-12295,Christina VanderZanden,Michigan,48234,Central
CA-2017-119655,24-04-17,Standard Class,CV-12295,Christina VanderZanden,Michigan,48234,Central
CA-2017-121195,27-12-17,First Class,NS-18505,Neola Schneider,Texas,75220,Central
CA-2017-163209,07-05-17,Standard Class,MK-18160,Mike Kennedy,California,94122,West
CA-2017-163209,07-05-17,Standard Class,MK-18160,Mike Kennedy,California,94122,West
CA-2017-151225,29-10-17,First Class,JM-15655,Jim Mitchum,California,90032,West
CA-2017-151225,29-10-17,First Class,JM-15655,Jim Mitchum,California,90032,West
CA-2017-104885,08-03-17,Standard Class,DB-13555,Dorothy Badders,Delaware,19711,East
CA-2017-104885,08-03-17,Standard Class,DB-13555,Dorothy Badders,Delaware,19711,East
CA-2017-104885,08-03-17,Standard Class,DB-13555,Dorothy Badders,Delaware,19711,East
CA-2017-104885,08-03-17,Standard Class,DB-13555,Dorothy Badders,Delaware,19711,East
CA-2017-110821,08-08-17,First Class,CK-12205,Chloris Kastensmidt,Texas,75081,Central
CA-2017-110821,08-08-17,First Class,CK-12205,Chloris Kastensmidt,Texas,75081,Central
CA-2017-155740,02-08-17,First Class,TC-21475,Tony Chapman,Ohio,44107,East
CA-2017-146493,05-06-17,Standard Class,CV-12805,Cynthia Voltz,Nebraska,68025,Central
US-2017-141509,01-10-17,First Class,SC-20575,Sonia Cooley,California,90036,West
CA-2017-139493,19-09-17,Standard Class,SG-20605,Speros Goranitis,North Carolina,28806,South
CA-2017-133487,09-05-17,Second Class,TS-21655,Trudy Schmidt,California,91730,West
US-2017-128951,17-07-17,First Class,RS-19420,Ricardo Sperren,Virginia,23434,South
US-2017-128951,17-07-17,First Class,RS-19420,Ricardo Sperren,Virginia,23434,South
US-2017-128951,17-07-17,First Class,RS-19420,Ricardo Sperren,Virginia,23434,South
CA-2017-107958,05-07-17,First Class,AH-10120,Adrian Hane,Texas,77036,Central
CA-2017-107958,05-07-17,First Class,AH-10120,Adrian Hane,Texas,77036,Central
CA-2017-151799,18-12-17,Standard Class,BF-11170,Ben Ferrer,Massachusetts,1841,East
CA-2017-151799,18-12-17,Standard Class,BF-11170,Ben Ferrer,Massachusetts,1841,East
CA-2017-151799,18-12-17,Standard Class,BF-11170,Ben Ferrer,Massachusetts,1841,East
CA-2017-151799,18-12-17,Standard Class,BF-11170,Ben Ferrer,Massachusetts,1841,East
CA-2017-151799,18-12-17,Standard Class,BF-11170,Ben Ferrer,Massachusetts,1841,East
CA-2017-100237,19-10-17,Standard Class,SV-20815,Stuart Van,Utah,84057,West
CA-2017-139353,30-10-17,Second Class,JM-15250,Janet Martin,North Carolina,28314,South
CA-2017-139353,30-10-17,Second Class,JM-15250,Janet Martin,North Carolina,28314,South
CA-2017-139353,30-10-17,Second Class,JM-15250,Janet Martin,North Carolina,28314,South
US-2017-101518,08-11-17,Standard Class,PB-19105,Peter Bühler,Pennsylvania,19140,East
US-2017-146213,14-09-17,Standard Class,MC-17605,Matt Connell,California,90032,West
US-2017-138086,20-04-17,Standard Class,JO-15550,Jesus Ocampo,California,94109,West
CA-2017-104850,19-06-17,Standard Class,TW-21025,Tamara Willingham,Washington,98103,West
CA-2017-140508,21-09-17,First Class,PA-19060,Pete Armstrong,Texas,75220,Central
CA-2017-143294,08-06-17,Standard Class,JD-15790,John Dryer,Texas,77070,Central
CA-2017-134418,20-09-17,Standard Class,GM-14500,Gene McClure,Washington,98103,West
CA-2017-108287,20-12-17,First Class,AG-10330,Alex Grayson,North Carolina,28205,South
CA-2017-141103,06-08-17,Standard Class,JF-15355,Jay Fein,Maryland,21215,East
CA-2017-105326,27-08-17,Standard Class,KT-16480,Kean Thornton,California,90036,West
CA-2017-100902,21-11-17,Standard Class,CK-12595,Clytie Kelty,North Carolina,28205,South
CA-2017-100902,21-11-17,Standard Class,CK-12595,Clytie Kelty,North Carolina,28205,South
CA-2017-112844,16-11-17,Second Class,SP-20620,Stefania Perrino,New York,14215,East
CA-2017-112844,16-11-17,Second Class,SP-20620,Stefania Perrino,New York,14215,East
CA-2017-123071,06-12-17,First Class,CC-12550,Clay Cheatham,Texas,75023,Central
CA-2017-156391,28-09-17,First Class,SL-20155,Sara Luxemburg,Oregon,97301,West
US-2017-118941,12-08-17,Same Day,BB-11545,Brenda Bowman,Maryland,21044,East
US-2017-118941,12-08-17,Same Day,BB-11545,Brenda Bowman,Maryland,21044,East
US-2017-118941,12-08-17,Same Day,BB-11545,Brenda Bowman,Maryland,21044,East
CA-2017-154088,17-11-17,Standard Class,LB-16735,Larry Blacks,Florida,32303,South
CA-2017-160801,19-09-17,Same Day,FG-14260,Frank Gastineau,Pennsylvania,19120,East
CA-2017-169362,15-10-17,First Class,SP-20860,Sung Pak,Texas,75217,Central
CA-2017-166184,27-03-17,First Class,HR-14830,Harold Ryan,New York,10035,East
CA-2017-166184,27-03-17,First Class,HR-14830,Harold Ryan,New York,10035,East
CA-2017-166184,27-03-17,First Class,HR-14830,Harold Ryan,New York,10035,East
CA-2017-157413,06-06-17,Standard Class,BW-11065,Barry Weirich,Pennsylvania,19120,East
US-2017-109316,10-06-17,First Class,MG-17680,Maureen Gastineau,California,90049,West
US-2017-109316,10-06-17,First Class,MG-17680,Maureen Gastineau,California,90049,West
CA-2017-150469,30-01-17,Standard Class,CJ-12010,Caroline Jumper,California,94109,West
CA-2017-152436,10-12-17,Second Class,CW-11905,Carl Weiss,Rhode Island,2920,East
CA-2017-117114,05-11-17,Standard Class,CY-12745,Craig Yedwab,Illinois,60610,Central
CA-2017-117114,05-11-17,Standard Class,CY-12745,Craig Yedwab,Illinois,60610,Central
US-2017-123834,25-07-17,Standard Class,GM-14500,Gene McClure,Texas,78577,Central
CA-2017-135587,12-12-17,Standard Class,BH-11710,Brosina Hoffman,Mississippi,39401,South
CA-2017-135587,12-12-17,Standard Class,BH-11710,Brosina Hoffman,Mississippi,39401,South
CA-2017-152261,06-03-17,Standard Class,JA-15970,Joseph Airdo,Ohio,44221,East
US-2017-166233,09-07-17,Standard Class,MO-17950,Michael Oakman,North Carolina,28540,South
CA-2017-122112,29-09-17,Standard Class,CA-11965,Carol Adams,Ohio,44107,East
CA-2017-168403,15-09-17,Standard Class,DK-12835,Damala Kotsonis,Oregon,97206,West
CA-2017-168403,15-09-17,Standard Class,DK-12835,Damala Kotsonis,Oregon,97206,West
CA-2017-118017,06-12-17,Second Class,LC-16870,Lena Cacioppo,Colorado,80229,West
CA-2017-118017,06-12-17,Second Class,LC-16870,Lena Cacioppo,Colorado,80229,West
CA-2017-118017,06-12-17,Second Class,LC-16870,Lena Cacioppo,Colorado,80229,West
CA-2017-118017,06-12-17,Second Class,LC-16870,Lena Cacioppo,Colorado,80229,West
CA-2017-118017,06-12-17,Second Class,LC-16870,Lena Cacioppo,Colorado,80229,West
CA-2017-118017,06-12-17,Second Class,LC-16870,Lena Cacioppo,Colorado,80229,West
CA-2017-118017,06-12-17,Second Class,LC-16870,Lena Cacioppo,Colorado,80229,West
CA-2017-118017,06-12-17,Second Class,LC-16870,Lena Cacioppo,Colorado,80229,West
CA-2017-125367,30-07-17,Standard Class,NM-18445,Nathan Mautz,New York,10011,East
CA-2017-124744,25-06-17,Standard Class,EH-14125,Eugene Hildebrand,West Virginia,26003,East
CA-2017-124744,25-06-17,Standard Class,EH-14125,Eugene Hildebrand,West Virginia,26003,East
CA-2017-124744,25-06-17,Standard Class,EH-14125,Eugene Hildebrand,West Virginia,26003,East
CA-2017-128363,18-08-17,Standard Class,DC-12850,Dan Campbell,Tennessee,38109,South
CA-2017-128363,18-08-17,Standard Class,DC-12850,Dan Campbell,Tennessee,38109,South
CA-2017-128363,18-08-17,Standard Class,DC-12850,Dan Campbell,Tennessee,38109,South
CA-2017-128363,18-08-17,Standard Class,DC-12850,Dan Campbell,Tennessee,38109,South
CA-2017-128363,18-08-17,Standard Class,DC-12850,Dan Campbell,Tennessee,38109,South
CA-2017-128363,18-08-17,Standard Class,DC-12850,Dan Campbell,Tennessee,38109,South
CA-2017-128363,18-08-17,Standard Class,DC-12850,Dan Campbell,Tennessee,38109,South
US-2017-105697,27-08-17,First Class,JE-15715,Joe Elijah,Ohio,44105,East
CA-2017-165323,21-06-17,Standard Class,SR-20740,Steven Roelle,New York,10024,East
CA-2017-165323,21-06-17,Standard Class,SR-20740,Steven Roelle,New York,10024,East
CA-2017-100783,08-09-17,Second Class,JK-16120,Julie Kriz,Texas,75043,Central
CA-2017-139822,21-09-17,Standard Class,Dp-13240,Dean percer,Connecticut,6708,East
CA-2017-139822,21-09-17,Standard Class,Dp-13240,Dean percer,Connecticut,6708,East
CA-2017-107713,17-03-17,Standard Class,JB-16000,Joy Bell-,Maryland,21044,East
CA-2017-134096,29-09-17,Standard Class,PP-18955,Paul Prost,Florida,33021,South
CA-2017-134096,29-09-17,Standard Class,PP-18955,Paul Prost,Florida,33021,South
CA-2017-120404,24-11-17,Second Class,KH-16330,Katharine Harms,New York,10035,East
CA-2017-120404,24-11-17,Second Class,KH-16330,Katharine Harms,New York,10035,East
CA-2017-120404,24-11-17,Second Class,KH-16330,Katharine Harms,New York,10035,East
CA-2017-167549,27-07-17,First Class,EM-14200,Evan Minnotte,Texas,75217,Central
CA-2017-166093,24-08-17,Standard Class,RW-19540,Rick Wilson,California,94513,West
CA-2017-166093,24-08-17,Standard Class,RW-19540,Rick Wilson,California,94513,West
CA-2017-166093,24-08-17,Standard Class,RW-19540,Rick Wilson,California,94513,West
CA-2017-166093,24-08-17,Standard Class,RW-19540,Rick Wilson,California,94513,West
CA-2017-166093,24-08-17,Standard Class,RW-19540,Rick Wilson,California,94513,West
CA-2017-166093,24-08-17,Standard Class,RW-19540,Rick Wilson,California,94513,West
CA-2017-166093,24-08-17,Standard Class,RW-19540,Rick Wilson,California,94513,West
CA-2017-131807,10-10-17,Standard Class,GG-14650,Greg Guthrie,California,95928,West
CA-2017-131807,10-10-17,Standard Class,GG-14650,Greg Guthrie,California,95928,West
CA-2017-131807,10-10-17,Standard Class,GG-14650,Greg Guthrie,California,95928,West
CA-2017-131807,10-10-17,Standard Class,GG-14650,Greg Guthrie,California,95928,West
CA-2017-131807,10-10-17,Standard Class,GG-14650,Greg Guthrie,California,95928,West
CA-2017-131807,10-10-17,Standard Class,GG-14650,Greg Guthrie,California,95928,West
CA-2017-104864,23-11-17,Second Class,JS-15685,Jim Sink,Florida,33023,South
CA-2017-104864,23-11-17,Second Class,JS-15685,Jim Sink,Florida,33023,South
CA-2017-104864,23-11-17,Second Class,JS-15685,Jim Sink,Florida,33023,South
CA-2017-104864,23-11-17,Second Class,JS-15685,Jim Sink,Florida,33023,South
CA-2017-104864,23-11-17,Second Class,JS-15685,Jim Sink,Florida,33023,South
CA-2017-152499,25-01-17,Second Class,EH-13765,Edward Hooks,Illinois,60623,Central
CA-2017-152499,25-01-17,Second Class,EH-13765,Edward Hooks,Illinois,60623,Central
US-2017-105998,05-11-17,First Class,CR-12580,Clay Rozendal,California,92037,West
US-2017-105998,05-11-17,First Class,CR-12580,Clay Rozendal,California,92037,West
CA-2017-120168,25-05-17,Same Day,TB-21625,Trudy Brown,New York,10009,East
CA-2017-120168,25-05-17,Same Day,TB-21625,Trudy Brown,New York,10009,East
CA-2017-120168,25-05-17,Same Day,TB-21625,Trudy Brown,New York,10009,East
CA-2017-120168,25-05-17,Same Day,TB-21625,Trudy Brown,New York,10009,East
CA-2017-114804,19-10-17,Second Class,BF-11020,Barry Französisch,California,95351,West
CA-2017-167227,05-11-17,First Class,NP-18670,Nora Paige,Missouri,63116,Central
CA-2017-167227,05-11-17,First Class,NP-18670,Nora Paige,Missouri,63116,Central
CA-2017-169012,14-07-17,Standard Class,BF-11275,Beth Fritzler,Georgia,31907,South
CA-2017-109393,02-07-17,Second Class,JC-15775,John Castell,California,90032,West
CA-2017-121489,25-08-17,Second Class,CM-11815,Candace McMahon,Washington,98115,West
CA-2017-121489,25-08-17,Second Class,CM-11815,Candace McMahon,Washington,98115,West
CA-2017-121489,25-08-17,Second Class,CM-11815,Candace McMahon,Washington,98115,West
US-2017-133081,15-03-17,Standard Class,PV-18985,Paul Van Hugh,Massachusetts,2138,East
US-2017-133081,15-03-17,Standard Class,PV-18985,Paul Van Hugh,Massachusetts,2138,East
CA-2017-165008,17-09-17,Second Class,DO-13645,Doug O'Connell,Utah,84106,West
CA-2017-130834,06-11-17,Second Class,JM-16195,Justin MacKendrick,North Carolina,28403,South
CA-2017-152205,05-10-17,Standard Class,SF-20965,Sylvia Foulston,Pennsylvania,19134,East
CA-2017-151750,05-01-17,Standard Class,JM-15250,Janet Martin,Texas,77340,Central
CA-2017-151750,05-01-17,Standard Class,JM-15250,Janet Martin,Texas,77340,Central
CA-2017-151750,05-01-17,Standard Class,JM-15250,Janet Martin,Texas,77340,Central
CA-2017-151750,05-01-17,Standard Class,JM-15250,Janet Martin,Texas,77340,Central
CA-2017-151750,05-01-17,Standard Class,JM-15250,Janet Martin,Texas,77340,Central
CA-2017-151750,05-01-17,Standard Class,JM-15250,Janet Martin,Texas,77340,Central
CA-2017-151750,05-01-17,Standard Class,JM-15250,Janet Martin,Texas,77340,Central
CA-2017-120894,02-05-17,Standard Class,JL-15130,Jack Lebron,North Carolina,28403,South
CA-2017-143658,13-11-17,Second Class,SR-20425,Sharelle Roach,New York,10035,East
CA-2017-133046,01-08-17,Second Class,DK-13375,Dennis Kane,Washington,98115,West
CA-2017-133046,01-08-17,Second Class,DK-13375,Dennis Kane,Washington,98115,West
CA-2017-133046,01-08-17,Second Class,DK-13375,Dennis Kane,Washington,98115,West
CA-2017-133046,01-08-17,Second Class,DK-13375,Dennis Kane,Washington,98115,West
CA-2017-159149,19-02-17,First Class,CR-12820,Cyra Reiten,Texas,77041,Central
CA-2017-159149,19-02-17,First Class,CR-12820,Cyra Reiten,Texas,77041,Central
CA-2017-159149,19-02-17,First Class,CR-12820,Cyra Reiten,Texas,77041,Central
US-2017-167570,15-12-17,Standard Class,EG-13900,Emily Grady,Pennsylvania,19140,East
CA-2017-160122,23-11-17,Standard Class,RD-19930,Russell D'Ascenzo,Illinois,60623,Central
CA-2017-160122,23-11-17,Standard Class,RD-19930,Russell D'Ascenzo,Illinois,60623,Central
CA-2017-144820,07-10-17,Second Class,LW-16825,Laurel Workman,Texas,77506,Central
CA-2017-101014,04-09-17,Standard Class,RW-19540,Rick Wilson,California,90049,West
CA-2017-105543,24-11-17,Same Day,BG-11695,Brooke Gillingham,Kansas,67846,Central
US-2017-113201,05-07-17,Standard Class,TT-21220,Thomas Thornton,California,90045,West
US-2017-106551,27-07-17,Standard Class,EB-13930,Eric Barreto,Illinois,60653,Central
US-2017-150070,12-09-17,Standard Class,JA-15970,Joseph Airdo,California,95351,West
CA-2017-157350,01-09-17,Standard Class,DP-13000,Darren Powers,Illinois,60610,Central
US-2017-146822,14-06-17,Standard Class,AG-10675,Anna Gayman,Virginia,24153,South
CA-2017-140151,25-03-17,First Class,RB-19360,Raymond Buch,Washington,98115,West
CA-2017-140151,25-03-17,First Class,RB-19360,Raymond Buch,Washington,98115,West
CA-2017-140151,25-03-17,First Class,RB-19360,Raymond Buch,Washington,98115,West
US-2017-143770,24-03-17,Standard Class,RD-19720,Roger Demir,Connecticut,6457,East
US-2017-143770,24-03-17,Standard Class,RD-19720,Roger Demir,Connecticut,6457,East
CA-2017-107174,13-11-17,Standard Class,AB-10060,Adam Bellavance,Washington,98105,West
CA-2017-107174,13-11-17,Standard Class,AB-10060,Adam Bellavance,Washington,98105,West
CA-2017-107174,13-11-17,Standard Class,AB-10060,Adam Bellavance,Washington,98105,West
CA-2017-149699,24-12-17,First Class,CM-12115,Chad McGuire,California,90008,West
CA-2017-155642,22-05-17,Standard Class,BM-11575,Brendan Murry,Illinois,60653,Central
CA-2017-155642,22-05-17,Standard Class,BM-11575,Brendan Murry,Illinois,60653,Central
US-2017-101721,27-07-17,Standard Class,MY-17380,Maribeth Yedwab,Illinois,60623,Central
US-2017-155866,21-11-17,Standard Class,CC-12370,Christopher Conant,New York,10011,East
US-2017-155866,21-11-17,Standard Class,CC-12370,Christopher Conant,New York,10011,East
CA-2017-102736,09-09-17,Standard Class,LP-17095,Liz Preis,Tennessee,37918,South
CA-2017-102736,09-09-17,Standard Class,LP-17095,Liz Preis,Tennessee,37918,South
CA-2017-102736,09-09-17,Standard Class,LP-17095,Liz Preis,Tennessee,37918,South
CA-2017-125269,30-04-17,Standard Class,AF-10870,Art Ferguson,Illinois,60610,Central
CA-2017-125269,30-04-17,Standard Class,AF-10870,Art Ferguson,Illinois,60610,Central
CA-2017-128769,12-09-17,Standard Class,DM-12955,Dario Medina,Tennessee,37211,South
CA-2017-104136,04-11-17,Second Class,SF-20065,Sandra Flanagan,Massachusetts,2149,East
CA-2017-104136,04-11-17,Second Class,SF-20065,Sandra Flanagan,Massachusetts,2149,East
CA-2017-102204,06-05-17,Standard Class,CJ-12010,Caroline Jumper,Florida,32216,South
CA-2017-102204,06-05-17,Standard Class,CJ-12010,Caroline Jumper,Florida,32216,South
CA-2017-102204,06-05-17,Standard Class,CJ-12010,Caroline Jumper,Florida,32216,South
CA-2017-103065,20-10-17,Same Day,PT-19090,Pete Takahito,Florida,32216,South
CA-2017-103065,20-10-17,Same Day,PT-19090,Pete Takahito,Florida,32216,South
CA-2017-103065,20-10-17,Same Day,PT-19090,Pete Takahito,Florida,32216,South
CA-2017-103065,20-10-17,Same Day,PT-19090,Pete Takahito,Florida,32216,South
CA-2017-152310,19-08-17,Standard Class,DK-12895,Dana Kaydos,Washington,98103,West
CA-2017-152310,19-08-17,Standard Class,DK-12895,Dana Kaydos,Washington,98103,West
CA-2017-152310,19-08-17,Standard Class,DK-12895,Dana Kaydos,Washington,98103,West
CA-2017-152310,19-08-17,Standard Class,DK-12895,Dana Kaydos,Washington,98103,West
CA-2017-152310,19-08-17,Standard Class,DK-12895,Dana Kaydos,Washington,98103,West
CA-2017-152310,19-08-17,Standard Class,DK-12895,Dana Kaydos,Washington,98103,West
CA-2017-121790,06-02-17,Standard Class,LP-17095,Liz Preis,Illinois,60505,Central
CA-2017-121790,06-02-17,Standard Class,LP-17095,Liz Preis,Illinois,60505,Central
CA-2017-121790,06-02-17,Standard Class,LP-17095,Liz Preis,Illinois,60505,Central
CA-2017-121790,06-02-17,Standard Class,LP-17095,Liz Preis,Illinois,60505,Central
CA-2017-164112,04-07-17,Standard Class,ND-18460,Neil Ducich,New York,10550,East
CA-2017-146192,26-04-17,Standard Class,BD-11725,Bruce Degenhardt,Georgia,31907,South
CA-2017-134810,10-05-17,First Class,MC-17605,Matt Connell,North Carolina,28540,South
CA-2017-134810,10-05-17,First Class,MC-17605,Matt Connell,North Carolina,28540,South
US-2017-168802,07-11-17,Standard Class,JO-15145,Jack O'Briant,Washington,98103,West
US-2017-146906,17-03-17,Standard Class,MT-17815,Meg Tillman,New York,10011,East
US-2017-167318,01-08-17,Standard Class,GZ-14545,George Zrebassa,California,90036,West
US-2017-167318,01-08-17,Standard Class,GZ-14545,George Zrebassa,California,90036,West
CA-2017-135419,09-11-17,Standard Class,BG-11740,Bruce Geld,California,93309,West
